1_PINT-invitro.counts,10_PINT-Conv.counts,11_PINT-Conv.counts,12_PINT-Conv.counts,2_PINT-invitro.counts,3_PINT-invitro.counts,4_PINT-invitro.counts,5_PINT-eSPF.counts,6_PINT-eSPF.counts,7_PINT-eSPF.counts,8_PINT-eSPF.counts,9_PINT-Conv.counts
68.40345001062629,196.87096872317198,257.210086487613,247.52225960864348,107.38681016873467,120.70431073555238,97.86167225789771,148.12461014515628,105.781154241566,128.49084337896892,93.68952383994214,234.98402028645802
25.475350976124634,25.591483144837618,67.608936616055,41.13528619153413,31.34302888741783,31.542034329181604,29.127012226010297,76.97923989521247,38.18645640536987,47.81364685469343,25.037192971980456,77.33780829734344
26.220995636461808,131.56082184068194,142.2972507222247,120.96897636836167,52.20784164770611,54.33489963015777,48.37390002982262,70.51921571101519,50.99287965529142,51.33392097789424,39.73698382158675,108.15517686750201
0.4253162192075603,0,0,0,0,0,0,0,0,0,0,0.31553714827198054
0.10501635042161982,0,0,0,0.14290803014044323,0.031230416546497865,0,0.06818979953649518,0.05824696832824875,0,0,0
1275.0290549865563,4429.089205825384,2264.2378507759504,2027.7721752035961,2241.902553051344,2922.78715936177,1901.0450703282397,828.5060643684164,1387.8583855691195,922.2098287987127,826.766598160478,1657.8492330830545
2832.708505758305,6483.755922997462,3894.3575712408683,4501.265434701523,3520.0830498834675,3617.6020158391807,3282.406466079552,1788.2421655990431,3002.2424363519,4036.3093930773884,2531.197993550953,3554.697049641358
3073.6185441399684,8927.840824582534,5916.613821748275,5764.075863544994,4939.433730869415,5072.353794965291,3950.705315714527,2625.570635863619,2906.7245711945375,4908.9701373806165,3870.3777131416555,4257.357771581398
205.5311891738156,652.6162876952925,436.23449483379926,384.84063325100504,331.62387750968804,296.44924264310254,282.32275729849147,144.50340005560847,245.33623059858377,368.88393151948503,235.04087828003614,289.6119339274718
1055.9575097567015,3350.9470949883876,1877.3593491266256,1933.413477395642,2179.3967382728424,2408.821412627858,1485.3640113787496,1296.9135542465908,2659.436062898883,2595.678573513284,1687.0427548900193,1260.4076984767662
230.36046034917587,811.4195843678135,520.9950832082421,418.63683617106494,280.9417377393395,243.80488912945196,276.2883777531802,187.19758643567465,361.1186096960443,462.78165954262676,309.26431352636337,379.667941650502
78.57049382848842,202.97312368030398,171.09900670316685,125.10441080927282,143.08200513365767,138.50010816272967,136.36698289248966,76.56232101001962,124.8105907430179,169.4349617238379,69.77454442372571,123.8978715533651
41.35382315987354,137.0382645820337,131.87878211695366,95.15490052926717,78.95119018989718,81.90921464636713,73.89241428937109,53.3642880434221,81.97230268915204,93.53658291536034,57.116096467330415,96.3116464879399
22.400630502178984,68.74751067911356,58.09250262526945,44.20955030505487,38.812654389979976,36.788155980895034,34.78906795202613,35.85391827057677,45.44689985970625,50.64454718449331,30.32956447392332,46.99428548413533
4.704255151841196,38.720251715658826,24.708995762489103,20.627081327675874,7.89242075548357,8.987971925643238,8.789524426997625,19.248120687347047,21.016565208619934,24.909827469342638,15.02587220264452,23.378434167424015
113.24667706069309,556.5494210911679,533.3367170643489,583.5072303156962,193.00339881650876,201.99174287855246,227.63971236284868,412.7079678318963,199.7683686725615,220.30802183941228,305.39635114613407,489.19357278829864
35.154564265813924,94.31074433630286,105.77501726897044,118.04365695245622,46.83671491719774,50.22824396257528,47.89003523503729,110.14866579674376,91.88194494834293,96.6850446249418,102.59423364736038,102.17393372616513
17.280987076950712,44.3495428876142,42.60667893429934,35.629252289795545,25.60984030352776,27.515080682770652,24.349632469002753,36.70633246973987,37.50590276076384,40.18546299202803,40.74961119552418,31.931961250994117
53.87338776629096,76.23064679728257,112.39224120536353,84.8366025681484,84.76487730616006,87.57454948445809,72.73639501820016,185.19375414118713,177.68653738306054,218.28737698501516,184.65861260026506,127.41690558792357
55.820618649409916,78.54983992862616,121.79313620277875,76.54386805932734,80.19206631073668,80.6241423403758,68.69170003064099,169.71619540783811,176.46094497718644,194.83913243126653,180.9092732016265,138.07601476190763
93.89203019578142,87.7491651664546,128.9985982894353,89.6386744116285,128.2540726027479,143.65844644722918,110.96891557690007,148.09861779803884,169.5027893859094,196.90467541286074,161.54512377141802,112.94992507555445
25.8647586965248,83.10688173117016,76.37794229022064,61.10734023914674,41.15751268044765,42.99742812723687,38.83273921682162,92.68490606267812,116.07058064279462,143.24583711776606,100.26645178375048,65.46754490976377
1738.7700343421802,3964.1001008424887,2691.855019125014,2786.0311179914215,2554.5135178581822,2602.8323475416064,2407.4235564584837,2291.865361494288,1750.9515245576079,2017.2260282720492,1586.3853537022774,2254.6563503797884
1773.096060518629,5135.134855204654,3179.9481945761618,3289.7393509067656,2645.3501304968677,2677.9636039814113,2375.577411771913,2784.364860273906,1793.5406487634357,2352.908147712163,1972.9208707980235,2544.331290828033
2884.2982988721933,7571.157735228775,5008.177164782851,4922.197517595461,3811.9178030407875,3800.4630222996066,3888.348059624003,4039.285719974633,2606.6369628736115,3275.371160250458,2671.9379374785394,4289.848891199218
43.704589561133005,77.7801460506912,104.83317186527364,93.90162114260497,79.08074199472007,86.585363461624,82.4066739163211,71.12618113217097,74.25862354374573,91.61109186684676,57.31743382938115,87.73371653581844
38.21137515151834,87.00635513066295,122.4557284128211,107.22708308167041,64.51147985204236,75.6185918068256,64.84850465401766,78.22165913013554,78.72270701161382,87.93831836567173,62.08700603412543,109.81090913995234
40.38711562007729,91.40628740608852,122.17735446697087,97.6134254454906,79.97330481183536,84.77184267381382,75.80495259025369,76.20139557031402,82.03904722580404,109.34177141173173,66.99067904033133,102.53869259707395
37.92402954600745,63.720729201359795,68.0949300954494,58.26513836755852,65.11247123273945,67.66850505212426,66.78226291440463,48.32952042149096,52.88096637100884,68.07119519137973,37.612840353414654,65.47395826643596
27.758209318778672,56.02110692365077,65.09134235720595,58.05693117760486,52.943756378974385,57.99877778416651,56.474387449177215,36.57040623161649,25.470302668876855,33.5731659982615,23.749751738014773,58.632819727800786
77.99436990001064,261.68370615203196,267.8779102202991,227.21532778295494,133.38347983740502,152.19556769469804,141.1329577098934,109.1497717670253,120.19811960457707,131.890617313202,105.4545537733235,200.7895236956174
4.5965429925549275,12.610640336707327,16.71271926381234,17.992223137298094,6.958284517917409,7.020777383057305,7.355713652669309,18.06686285848953,10.831421851428587,9.323292739079783,10.122576145371296,22.397840740648977
189.64487541720052,305.94269328502736,246.46130497977106,233.89440160429572,234.50210713278318,219.01527979680506,239.22004626055391,242.48609877035994,195.64479371129357,252.0056964164826,165.58027328853353,227.4802696844511
41.8969578899471,155.2757357401048,212.24087726421953,142.42589378736528,62.73041183903979,63.98161859439042,55.73668710690522,179.59414333577098,136.54102366895043,165.1724469634897,125.05367292843802,175.35938906864078
22.56091800625329,90.78617691050067,134.82584257428047,93.82988810709114,38.8354503096251,39.36247938908109,35.315487910416905,116.37897797866981,88.69848337025721,105.29959499738028,86.18165536934659,122.598974150216
18.28912057010616,82.96441417089068,125.35566262529893,91.41656324912852,29.50127984567143,32.43757010120106,28.22286523635686,96.56053048682494,78.54055598735056,101.11000079806975,83.51024062667605,108.1675316400996
13.413321251112098,64.1954570565009,89.74043420587893,63.60662102085418,21.988260199143266,23.225162376387345,20.074579224503104,68.16364454489214,52.59461868938143,65.34457024093605,46.90901023431841,70.77253298228166
13.550850879582125,78.6412099857262,103.95867149477722,73.84012419466214,20.0166287917379,22.200152729304808,20.7462937981573,78.63045150353194,65.85034217966738,84.88074226455696,67.76879763385297,83.58361704344719
8.118968993251789,49.55445837229706,66.64539280200577,46.28882367157864,10.964091492742202,12.127641100876088,10.428657754406661,39.67975613684317,27.328331697614416,34.80544199036307,27.234788120135846,48.27890793232489
9.321370310297947,66.911517899915,75.33511943779766,54.32756906648091,13.309539778748,14.433762879684252,13.257719162978066,44.7534899727213,34.66236996207542,32.15006072278766,30.472899340897264,58.15081372202654
39.25429347837743,198.95850375380144,201.2923317793984,244.1198704430973,55.22188998439933,59.31021133022696,57.509465666678615,117.25811658478253,70.38200554801195,77.34803569995341,48.21488662826594,186.6996425359926
16.11724620154965,30.57489884839425,45.70649535928131,38.829750723389644,23.204078230309594,25.964267955014268,24.183547010728766,32.272344027775596,27.72502377121823,32.368471461393554,23.39179964094141,41.9946007860375
47.518413309579,85.08745764623296,115.14841107285656,101.97331396876938,72.77894609175664,76.88606376405698,71.3370187868873,104.36511222371311,72.59917639113344,70.3321584554924,78.10453371224872,115.08443078405679
48.69137406100345,164.6793437073255,128.9302727606803,122.40315540346512,73.31181946204738,71.41211662177126,67.77901310715694,130.59287160197948,154.5553176847842,183.97941537539208,161.77722883430798,110.76441963478489
57.41280090084583,283.47051074114904,243.10505857354,187.87029761168205,86.75010215835734,92.71944522943983,90.18870709593297,207.78043275593512,231.93059041202983,313.19286524369073,240.6052660820277,183.49029201581655
94.61533941104054,272.78643967890514,253.91221325513075,215.84856465735487,143.777432605176,134.53065974851089,144.80544245125543,263.13380606235773,265.0214911799072,361.38639430090717,281.9361665820565,215.18913655537042
35.93210096478427,99.2350404661949,150.67479769576968,111.97005596264772,52.53648657381378,51.73475334896929,50.002909232919265,125.29295009332752,112.95740457075091,143.7656418037829,115.59372696841277,138.670998262411
48.11658237499672,96.29813550047783,156.8892171585965,107.74749752508879,64.2306637285774,67.80975170877772,67.5865989285336,122.24571335088045,107.19560243973342,130.6242804541909,106.50817675264834,138.8788418252973
38.4730488485793,132.57068118672998,148.1297463408346,143.42187905860558,60.82838271154396,65.14297474934203,61.290364793553685,109.74546560697107,123.22317464453754,173.54860188777675,109.69113342503692,111.86101256387076
856.9838272886201,4758.836533919299,4625.082322125063,4265.008128505284,1355.287494343798,1436.5213527868204,1227.9354831733804,3648.246234017867,3078.942733986885,3524.792957977822,2818.3384524548783,3926.0754750476644
3.499055420430992,19.40877753949593,21.945578342243458,20.88390393207089,6.239303784004033,7.032824015492201,7.4084695177618345,32.82685966622851,28.508792753681583,34.3197622941726,35.70796471070351,25.511514115606936
4.853220733903323,12.978126486054187,15.494323162691435,17.51081081529487,8.614363119163462,8.471432060426771,9.024838954532523,22.812818144469883,22.353831863723073,25.008198881024992,25.07358424083508,15.498010631405183
23.41707873580597,117.73067956134976,114.41976606433914,116.39648766883103,48.29864827612234,55.72811463631491,49.430875230621915,112.70247226079597,65.72344485993442,100.41562290842488,53.64000608735863,121.06579539669222
23.84678972650936,85.02976657800886,91.35018078345082,93.08631573515265,45.35241301133943,51.112180187945285,46.29010125930718,101.74337720380689,64.16486031039882,68.72075479495862,49.291973663586525,126.73266385980264
23.698321266723006,72.58161730636884,91.03981137752731,91.43144789986107,44.43386730829908,51.81816461640287,43.75908214637501,89.92440090454859,56.351182790659855,59.64506057008835,42.559110092996384,109.07620999212463
25.51045831323024,62.522251759450235,79.02616832145587,87.53902978577052,49.40755463666351,54.047190062306804,48.275036362490155,77.38252170103674,52.082235139777886,53.159031208868555,34.820870856301646,101.72993465008958
27.118735844674013,59.08815519634592,78.61370506535118,79.52380453638636,49.1548017445716,55.600106021469756,49.36434417646449,70.3209297694801,43.0188990598634,52.46407242056396,37.59841113861365,102.64165601376489
32.74934887898214,80.82471440804059,74.2220218865538,85.04469234803254,63.08674990549867,71.3786785378482,61.366586867117086,68.67394711320429,44.70309201772271,50.14865265997849,32.10335387911166,85.8261043299787
101.84905729290377,97.30267139800625,82.5153745668354,82.28830310987496,115.5497168503568,124.4594560211033,104.33538017645492,75.21607648073565,51.248012613926385,56.249210406243904,31.870260220583454,103.32789815413122
27.493390505144905,47.1979388518201,39.99082466271561,41.393356456050434,36.36298567971488,38.33787071635739,37.21200719608616,31.154527051061336,19.82714603575613,24.685902318724228,17.307287353831384,38.59134965253123
34.975724842096575,64.75120262272846,54.89708126002091,61.59529023815813,51.5618559697787,54.75756297366069,50.1901773035799,36.616779505295625,29.204183874433905,31.88625959604691,29.83220007572741,46.396300237533666
39.25473448334848,69.72529838862944,107.16715988005407,74.23370461753426,65.4792613789607,75.76873071145012,64.04667106802854,87.99914046292349,93.4560399378299,91.3876305032758,78.56918528070962,80.56589222944461
45.2796846005871,86.4836691196138,131.82426422438778,101.64114098538892,74.79220572804769,83.00727120602728,70.33667307787626,96.90726642295876,96.4246699851729,103.62233313757885,94.89612118593229,108.0119150386798
54.203284490074935,255.49537866273465,330.2725245307624,250.49983018566283,89.7403498135534,98.65316029786794,83.6311089561524,186.34675427149418,201.55166710744265,227.56979346544142,182.30551822979695,222.83707413752595
52.048598706984606,180.37050600405755,250.4773294735186,187.17620231101435,78.69846174664805,79.98078756353603,78.18732205061667,167.0136977281283,189.71671957433006,227.68317549411483,175.73289683458435,185.94822836780477
33.35263926569995,58.87523544348305,96.03034875732045,80.54189954547311,48.74317451096674,48.353945893020494,41.442037668128904,66.35328084980223,68.49267722832087,82.17432375948512,63.34059218714578,83.25606205476178
17.513796561477214,63.39315629726469,91.21553426739267,78.42341700849916,32.23207533753662,32.96014584991972,30.066312790990548,71.96656294524209,70.25072029423966,78.48727033429383,53.93186044255093,74.32000552787486
11.784803573876149,43.493589833165,69.50147516005423,61.661603765186626,23.392258183613805,24.453416155907828,20.5995039835477,43.78424409613645,36.564534368058155,40.875029391026274,28.70627868522051,57.48692420080146
9.329517066488417,48.46670064891204,62.385615851942084,48.14464286947143,20.412798627802665,18.11565646255241,17.49135822120179,36.40675393963006,34.142118112664775,38.02425276513168,27.068940990372017,49.264509601173735
22.79418306517266,36.64555414917739,46.91464111001684,41.058885498789834,27.17901599568586,24.844177221477423,26.91711740037452,35.20589455093976,36.209725091473274,45.5965622374861,31.754488647389845,34.9707512621434
9.503979713156594,51.92059416407094,65.75572970126788,53.1607138524519,17.363325662063854,17.348496391579566,15.160447376183251,42.17539101332227,42.75327475293458,55.52924502250386,29.1955693510073,43.59087270572176
13.086652898694162,30.957439288110027,22.247843324608038,20.168701742616413,19.292584068959837,13.815855812223788,17.277003341040004,17.561496065245063,25.646588208530453,12.726065702770113,32.27450656544355,24.757530095186166
37.45056767291299,43.37145003020928,33.01201863004617,22.915149849589238,45.045040898854595,44.87881302280344,41.45548170090301,31.66365142687872,40.40850581737485,47.579219328589765,46.586866543846,33.688928612497165
11.198199189262345,35.99945260676423,25.49493590683312,30.465802632306648,16.508590924831456,18.95646752199577,17.159243824596693,42.97511062434205,63.42431277889386,75.91339825861286,64.37569395485481,23.80508105950638
7.444131143199403,32.22896259426769,47.23092077200724,46.08204918282016,15.051799335535229,15.177982441597964,15.223841953286023,44.88239938656286,61.35840235777075,74.78041084785659,74.23832929651422,37.9035336004732
4.716377876361065,25.23593235697418,40.78019331097783,38.606755810948904,10.84969084274177,11.220686689498166,11.28992297533307,42.254720730604824,51.50877448718679,70.4343636420643,58.91332071531911,36.864736134746245
32.77894964149109,192.8206218516567,260.2346699381002,274.2352412768942,60.549033077966264,62.89874530742795,72.67148658073968,169.70717626183827,214.8506634827834,207.25307001654187,231.37048862499796,288.21371169634085
31.690228097818217,243.24352664172332,387.2520156011372,379.74501663426287,59.381438906371976,68.77833301660385,70.09499149619906,336.979950232984,455.59964881945706,511.3702816722487,456.77631640459975,425.69673503634544
9.235965672259724,30.937271575218748,33.32505333439189,19.18326028939411,17.44502064346336,18.74313285947602,18.233710366439613,14.585065136040454,16.20821501741249,19.938884700431352,13.749557826123224,19.980593362890232
59.9493337549704,123.12952935901853,186.8410387754518,135.17832239396475,97.15194120440489,111.54612492793424,98.77319767226442,165.2190135769609,151.53780910141458,174.54783866433357,139.25075704282284,134.62918326271168
129.53289477459433,256.73480402660226,370.4472137724743,279.8265891607453,211.97158361558837,228.83377942252073,183.59892439338805,315.6691792724916,261.677152804127,272.3892244865644,248.29076574170435,270.27828458044394
21.596895442395876,2.249203173826756,3.338540806232214,3.7036338529355484,47.411236538330044,52.734147910861324,40.840894125387976,4.9390647616373995,5.386623825517806,5.4485850164554686,5.177039340201798,6.197376325341892
29.048808441114996,6.0230119975506575,3.9824022474341403,6.448496475530417,64.80733342348549,74.80577060501854,57.499602956051504,11.422487236643928,14.346584913339473,15.193364155347993,11.41683225444262,12.750276603643295
12.620094370091635,4.503800120252617,5.632186391904759,4.9978397603605815,29.813288187140817,35.2777886592217,30.57656706399886,7.443971353717827,9.164469045602878,9.91839653093594,7.9882980424315635,11.441059189142315
12.888370279016977,23.17117425503993,38.64740362850859,31.47539817408319,18.76642268526093,21.885424177152622,22.955458984598607,37.15724167470474,36.45730699454479,45.119687491639496,34.097171536770254,30.11945506232541
14.085741453325651,34.186333493429025,60.362298581068295,45.759097502065195,25.76493485338507,28.31591347975534,26.96584392435276,53.39261303707572,47.7888191116348,64.70793891610127,46.3453080592733,46.21092429531586
43.826295191802934,55.07698381019222,78.16027958077346,62.51029068403376,73.44286342930826,83.13843296311774,73.60153876142324,92.65372641020714,87.76081708011263,102.0726515141052,81.37087715893648,72.29968167197984
25.143576677284504,53.96186882107742,91.12970325924294,75.90249444545219,48.6933952839099,58.754706365472174,50.9138126626531,114.67872360134223,103.57459500532481,113.71008565968114,107.30068132402012,78.2887662529466
24.093906718493916,40.73122150204182,60.70068296056675,54.06187410110651,46.94195584861937,52.821476027322795,50.612185953225996,80.8950077817406,63.96603594389805,79.93353962789156,74.44065025064623,48.19707321791702
30.50402727409217,37.38734785745754,53.79118414720158,39.123883524786585,48.97669717434136,54.40451307586017,50.83785820651482,67.53005707166555,57.04754339198763,60.919722461636,58.38433875573511,30.528503876133854
21.75621750244124,24.045558189192374,46.373696610844725,37.293071146724685,35.60027777253343,35.982743139847024,33.5593461123733,36.2666805534854,31.01815913389609,37.7179777511347,27.107633015801362,49.6524493695909
44.003680379801935,55.24878189327511,102.35259434716406,94.96389879740642,70.44818154797878,72.69331040844305,64.31990790861582,86.47511999757067,70.55635900087921,86.46630007108615,71.23495779157767,110.73484868973478
153.08604046902184,498.8497953782409,641.1325990725193,577.2466988948842,252.16542236016917,275.12986581635175,243.3112823458379,361.3477756555845,287.16611958890286,324.79539745819903,256.02907733525666,528.1225681665933
79.17471509228443,93.58959755217114,116.76760022513984,107.27971843762701,114.09362723596378,122.56733226825592,109.84512998393878,111.4881413317367,95.64773169310047,103.88431245854026,80.67688247101378,117.2802466668905
29.616704168074627,34.4062968655008,34.31348913196161,29.214464982660314,44.76392263708157,47.88152009815289,45.247822703546625,27.35385101406835,22.98916889500316,24.733383508706037,21.11993281741499,26.584790964044604
20.768688106758788,40.88347537731355,39.944701330324264,38.06733315922405,32.13760324560929,31.027621633858274,32.19517505709619,27.545136685495404,23.47428469041838,28.647420629612377,19.814336970520248,39.6675272113347
14.662217030576418,41.48025308121759,39.7519724336806,40.95661801241842,26.806537864238933,24.57546133635928,25.093623273676524,23.595465108036183,23.79695219200163,30.747681771988976,19.907759831236515,35.53944722642307
10.457991883545203,31.70792266479148,21.541175792939214,26.01849835194671,14.832739959511978,14.170497315604447,13.94587282673359,20.75449534983508,15.930924064843099,16.114174104156962,19.153859071502904,18.194609588670044
68.01819002793668,222.22724084780998,143.70498509866096,153.2437166691369,94.89746495177502,87.05416151503188,87.48618834671686,123.5026373285186,133.1016451060668,174.89250294378357,128.44974180089258,88.63889262314606
22.511360672541837,91.63871971432947,98.12427548943515,71.89804112674642,30.86813451033574,35.680899056254965,29.979421357215525,75.02844713631082,73.43494821400705,87.27134999964173,79.42152739777599,53.93469889248578
18.361311469132495,72.41734508542415,94.7731858626483,74.12527631861313,26.091976162031642,28.828985433484068,26.80848655960362,79.55346355094377,75.23572305624043,86.03768488735267,90.20159914287551,52.366508962501754
19.99315932771043,89.34940926937304,107.97403860863007,83.614121643033,29.001689167850326,34.1602653918135,31.821829409543447,92.89543965135485,84.4120483335616,100.22516628472324,88.58544620936546,60.58313246822026
39.19685743472609,169.41572225929224,176.1586830614225,160.08114213321954,61.396525401847036,62.28170013771016,55.58397301302178,158.19776172468627,158.96806556121746,193.0119964920134,173.04105559349304,88.11226027217569
6.874676484377956,38.83799459197162,46.057347731194845,25.30974336328334,11.052528980682874,11.291832347855491,10.292104292085211,51.306633005730404,62.03793725412414,63.89070837477682,58.66091048382409,20.400969586485083
25.0430749373269,63.90611085203818,81.44512897792696,62.70202752813411,34.59092460203452,36.65088691425062,34.06514829608692,74.66639131076346,62.2428859745666,70.41543188603102,48.35229258313688,67.5598332340329
95.41717846824233,220.86967867147055,281.7356893176714,240.11598461747195,179.23432941485268,201.32859290274462,192.40494043321968,873.1444269475779,1076.435540805002,1179.9526015958754,1582.46669571593,224.4181627451815
84.29200376401567,172.56914956764052,212.30982861520894,193.83466954770546,136.19020945960128,151.9147398154605,149.65606094060252,763.1387770143359,855.5314708053177,890.0610352517418,1295.017509984474,160.74724481567776
21.823686626967955,81.74850153288645,85.39161786510859,69.21917854385319,34.434128388786085,36.87038173538599,32.33740697545394,52.48202073207394,42.80836755330282,43.00215703174305,29.192169377867554,61.87717651311907
111.37183360346494,116.4887947558503,147.7647669340674,123.13971063951878,146.1352190742477,156.7217413431666,131.5542026552413,106.69200457605092,67.8835237212894,73.29569487038484,63.570997780419134,135.32150105638863
126.97071198146034,237.2495074666981,301.51669091304433,301.55803108666714,200.83701352793918,215.2812785584304,183.000827841669,184.32088794712024,142.17315669343824,157.11488663231282,115.78717583150554,284.8963082133681
169.0703718350593,261.7804515240181,311.215867939666,280.6742946961679,222.3255517971145,242.3834353021717,217.43950763566136,228.89576450405158,149.37163837441022,170.12740465808469,115.09696440244305,303.5288519409821
59.907029518321636,123.57110491817913,181.1993022582534,192.5944260400237,91.43576658479347,99.57496226698473,83.82070550435074,117.54354677073698,92.7833143637544,109.50065149733396,81.53021960768115,196.53927439102785
51.98820236223583,95.71705552864289,142.28477435123142,149.86617294873886,80.71600037499954,90.63944709718231,79.53886943534091,110.9053643401998,74.1279255308264,82.27229502980032,61.57796109324923,155.89240730842715
71.9284782483374,139.4754041652055,186.22122862174572,182.6058437186888,115.35830415351573,117.35655704843393,103.11478464629758,120.21460541816239,95.60897221856573,97.92520410256563,84.88597938914789,177.62885346840318
43.31768490014953,90.4508943952601,109.33369932528657,103.57260696868363,61.125018832348005,66.57273486760295,58.04178350139182,78.01993301423151,59.46554104188825,73.0961273843516,53.1226951749245,99.59727016743307
104.12004808197483,186.24859404265263,226.17497880267678,226.8588079731505,166.18542184052848,166.04595132329555,145.06192340102191,222.32649815157635,199.32654394190243,228.44027824013213,163.95403846159257,220.65586159391754
74.21246353041585,143.905187478669,194.83601298431577,189.6963895503229,111.07851433643542,121.66477988899955,108.75939765535139,168.09228376652143,151.07145512772152,158.9931844943487,118.22554392410413,197.08095131030888
60.753179839260795,139.3484734880818,173.5818002849637,173.33618086806766,96.49283132785183,106.04977912682402,95.21411143583285,139.46875557292273,120.42492972832491,155.1790802361038,103.68479017829601,168.97136591184818
